Probe Id	BMDS Model		Genes	Gene Symbols	BMD	BMDL	BMDU	fitPValue	fitLogLikelihood	AIC	adverseDirection	2BMD/BMDL	Flagged Hill					
ENSDARG00000060350	Linear		100148022	apoda.2	99.56	33.4981	295.903	0.055043936	-74.0081064	154.0162128	1	2.972108866	TRUE	97.5354	0.371875			
ENSDARG00000076838	Linear		569714	apom	276.496	14.6954	5202.31	2.16E-05	-58.5210064	123.0420128	1	18.81513943	TRUE	62.7036	0.0566405			
ENSDARG00000079544	Linear		108179091	si:ch1073-464p5.5	248.708	17.7031	3494.05	1.16E-04	-44.0319064	94.0638128	-1	14.0488389	TRUE	15.3734	-0.0281541			
ENSDARG00000102741	Linear		445027	sumo2b	353.955	8.16792	15338.6	0.001182412	-46.2855064	98.5710128	-1	43.33477801	TRUE	42.1558	-0.022421			
ENSDARG00000104178	Linear		560758	trir	39.7438	24.0408	65.7039	0.104107425	-23.8412064	53.6824128	1	1.653181259	TRUE	8.06447	0.0573866			
ENSDARG00000057984	Linear		503735	eps8l1a	57.3956	29.4317	111.929	0.167756497	-25.3387064	56.6774128	-1	1.950128603	TRUE	10.0776	-0.043185			
ENSDARG00000032619	Linear		386629	tob1a	75.5162	32.4559	175.706	0.033445064	-44.0005064	94.0010128	1	2.326732582	TRUE	29.6611	0.0925623			
ENSDARG00000025436	Linear		352916	msrb1a	53.0685	28.4303	99.0588	0.022009938	-29.7198064	65.4396128	-1	1.866617658	TRUE	15.215	-0.0595771			
ENSDARG00000074899	Linear		556172	taok2a	45.5111	26.0688	79.4536	0.138387627	-17.2522064	40.5044128	1	1.745807249	TRUE	5.29915	0.0347527			
ENSDARG00000087616	Linear		567833	maptb	38.3196	23.5086	62.4617	0.078317415	-28.6866064	63.3732128	1	1.630024757	TRUE	6.09838	0.0779052			
ENSDARG00000038059	Linear		406308	grb2b	441.769	4.09823	47620.6	0.010793315	-30.6655064	67.3310128	1	107.7950725	TRUE	8.95777	0.00754291			
ENSDARG00000099195	Linear		797137	ier2a	64.0272	30.7552	133.294	0.071846793	-23.4088064	52.8176128	1	2.081833316	TRUE	5.73818	0.0347764			
ENSDARG00000037919	Exp 5		445396	rbbp6	0.446048	0.0470686	4.227	0.150713752	-32.8126064	75.6252128	-1	9.476551246	TRUE	19.1109	1	0.59151514	0.522752	
ENSDARG00000091834	Linear		100332647	si:ch211-198m17.1	67.2619	31.3209	144.445	0.154737878	-28.4901064	62.9802128	1	2.147508533	TRUE	7.11574	0.0439013			
ENSDARG00000052223	Linear		570333	rcvrna	57.0805	29.368	110.943	0.546590355	-30.8124064	67.6248128	1	1.94362912	TRUE	7.28546	0.0588559			
ENSDARG00000098017	Linear		100334510	pet100	41.0199	24.5703	68.4826	0.001826933	-33.2112064	72.4224128	-1	1.669491215	TRUE	16.7971	-0.0935751			
ENSDARG00000032836	Linear		335623	pvalb5	55.7978	29.0967	107.002	0.102903369	-53.9465064	113.8930128	-1	1.917667639	TRUE	50.5247	-0.217685			
ENSDARG00000007413	Hill		566352	arid2	0.107535	3.74E-04	30.9135	0.278148295	-19.1012064	48.2024128	-1	287.4721644	0	6.39305	-2.8354	17.9997	0.104695	TRUE
ENSDARG00000057714	Linear		431739	cmah	86.728	33.2773	226.033	0.007140545	-32.9671064	71.9342128	1	2.606221058	TRUE	9.26386	0.0436621			
ENSDARG00000030694	Linear		192335	atp6v1e1b	38.2049	23.4346	62.2846	0.492964836	-43.8809064	93.7618128	1	1.630277453	TRUE	33.259	0.181747			
ENSDARG00000045843	Linear		406730	apex1	57.9436	29.6189	113.355	0.100192378	-28.8421064	63.6842128	-1	1.956304927	TRUE	9.94617	-0.0519677			
ENSDARG00000045835	Hill		557741	si:dkey-14d8.6	8.12941	0.0104522	6322.79	0.633488141	-61.9549064	133.9098128	1	777.7702302	0	63.899	36.4839	11.8186	8.07597	TRUE
ENSDARG00000020101	Linear		393941	psmc2	127.688	32.124	507.538	0.004882903	-32.3381064	70.6762128	1	3.974847466	TRUE	11.311	0.0286378			
ENSDARG00000056950	Linear		550602	epyc	47.1634	26.7156	83.2618	0.888930453	-42.9293064	91.8586128	1	1.765388013	TRUE	32.425	0.139644			
ENSDARG00000115988	Linear				150.884	29.8549	762.555	5.82E-04	-62.2522064	130.5044128	1	5.053910748	TRUE	30.4819	0.127702			
ENSDARG00000115978	Hill				0.344984	9.88E-20	1.20E+18	0.425671804	-65.9468064	141.8936128	1	3.49E+18	0	64.1179	38.6222	18	0.336315	TRUE
ENSDARG00000063126	Linear		571441	gusb	98.8	33.4895	291.477	0.021939722	-31.3250064	68.6500128	1	2.950178414	TRUE	11.5636	0.0349855			
ENSDARG00000018351	Linear		394142	hpda	114.266	33.0458	395.109	0.061864823	-44.6829064	95.3658128	1	3.457807044	TRUE	17.0954	0.0635363			
ENSDARG00000045979	Exp 5		767759	zgc:153704	0.528251	0.053237	5.24164	0.87854126	-37.0010064	84.0020128	-1	9.922628999	TRUE	25.2613	1	0.634141604	0.517396	
ENSDARG00000091555	Linear		405783	ostf1	46.7847	26.5421	82.4655	0.064560135	-23.9637064	53.9274128	-1	1.762660076	TRUE	10.7	-0.0490833			
ENSDARG00000068820	Exp 5		252913	h2az2a	0.019783	1.32E-05	29.6265	0.985112135	-24.6987064	59.3974128	-1	1497.577593	TRUE	19.4737	0.0358835	0.428819583	0.195607	
ENSDARG00000068194	Exp 5		565869	klf9	0.449274	0.0114992	17.5532	0.940269821	-35.3692064	80.7384128	1	39.07002226	TRUE	7.19532	0.27684	2.851000542	0.448165	
ENSDARG00000007276	Linear		554107	ela3l	103.762	33.4484	321.884	0.051484966	-85.2641064	176.5282128	1	3.102151373	TRUE	253.799	0.666846			
ENSDARG00000004251	Linear		81882	dhfr	1193.26	0.00353709	4.03E+08	4.05E-04	-26.5844064	59.1688128	1	337356.4145	TRUE	9.21945	0.00222603			
ENSDARG00000060978	Linear		568671	atp2a3	87.2261	33.2614	228.745	0.058909716	-27.7505064	61.5010128	-1	2.62244223	TRUE	9.92154	-0.0324905			
ENSDARG00000035324	Linear		394074	hnrnpl	54.1419	28.6509	102.312	8.79E-05	-30.2593064	66.5186128	-1	1.889710271	TRUE	11.8676	-0.0601727			
ENSDARG00000027345	Linear		336830	mpzl2b	74.3899	32.293	171.364	0.024993211	-28.6557064	63.3114128	-1	2.30359211	TRUE	8.28615	-0.0400616			
ENSDARG00000013730	Exp 5		568631	slc4a4a	1.02176	0.219715	4.75152	0.001161372	-31.2412064	72.4824128	-1	4.650388003	TRUE	19.8433	0.944622	0.672513563	7.97187	
ENSDARG00000100394	Hill		322814	lnpep	0.0938351	8.00E-04	11	0.907346901	-20.7080064	51.4160128	-1	117.2264698	0	8.42907	-4.04104	11.1263	0.0947092	TRUE
ENSDARG00000051921	Linear		436594	slc30a5	235.573	18.9962	2921.35	0.025993377	-26.8267064	59.6534128	-1	12.40105916	TRUE	5.43757	-0.0114285			
ENSDARG00000059093	Linear		449796	ank1a	60.5408	30.2052	121.343	0.003786509	-38.4094064	82.8188128	1	2.004317137	TRUE	20.4973	0.0846307			
ENSDARG00000096454	Linear		403021	ap1m2	113.405	33.2371	386.937	0.062346124	-24.4612064	54.9224128	-1	3.412000445	TRUE	6.43542	-0.0208166			
ENSDARG00000037000	Hill		368823	fkbp11	0.0803454	0.00392544	1.6445	0.579262676	-36.2788064	82.5576128	1	20.46787112	0	10.6312	10.182	1	0.0993862	TRUE
ENSDARG00000105112	Linear		30227	ntn1a	122.994	32.412	466.725	0.001084449	-24.6519064	55.3038128	-1	3.794705665	TRUE	8.59291	-0.0193981			
ENSDARG00000014727	Linear		449662	acox1	52.6099	28.2665	97.9179	0.064485505	-41.5115064	89.0230128	-1	1.861210267	TRUE	30.6307	-0.115705			
ENSDARG00000102415	Linear		323285	scinla	92.9126	33.4519	258.065	0.002876977	-60.7061064	127.4122128	-1	2.777498438	TRUE	92.9288	-0.190311			
ENSDARG00000061817	Linear		100330443	kif1aa	378.604	6.93532	20668.3	0.003574918	-31.2065064	68.4130128	-1	54.59070382	TRUE	7.42469	-0.00906987			
ENSDARG00000007231	Linear		558502	ryk	100.781	33.2754	305.234	0.023899749	-21.2473064	48.4946128	-1	3.02869387	TRUE	4.83342	-0.0195938			
ENSDARG00000075743	Linear		557789	mrpl47	98.4135	33.7714	286.788	0.087951053	-21.0012064	48.0024128	-1	2.914107795	TRUE	7.21827	-0.0197926			
ENSDARG00000078675	Linear		568817	dock7	323.354	10.4591	9996.86	1.71E-04	-29.4317064	64.8634128	1	30.9160444	TRUE	9.6253	0.0096225			
ENSDARG00000075569	Hill		799876	gpbp1l1	0.0911943	6.74E-04	12.3384	0.347405223	-29.5292064	69.0584128	-1	135.2984987	0	13.41	-6.48216	11.7649	0.0917352	TRUE
ENSDARG00000039208	Linear		799570	nasp	189.776	24.9414	1443.98	0.021286453	-30.6186064	67.2372128	-1	7.608875203	TRUE	11.9631	-0.017513			
ENSDARG00000057497	Linear		494084	stk35l	45.7413	26.2478	79.7122	0.015975704	-32.6949064	71.3898128	-1	1.742671767	TRUE	12.2674	-0.0815436			
ENSDARG00000028396	Linear		368924	fkbp5	34.9969	22.0739	55.4855	0.254109124	-33.2793064	72.5586128	1	1.585442536	TRUE	12.0669	0.110095			
ENSDARG00000044199	Hill		140428	gnat1	0.0879296	0.00681263	1.13489	0.422234626	-28.8115064	67.6230128	-1	12.90685095	0	15.8685	-6.91115	1.64304	0.103108	TRUE
ENSDARG00000074599	Linear		100333566	frmd4ba	54.0478	28.6746	101.873	0.019916124	-22.7496064	51.4992128	-1	1.884866746	TRUE	6.84843	-0.0397159			
ENSDARG00000087873	Hill		100003999	eevs	0.0914742	1.40E-04	59.8409	0.658866967	-50.4744064	110.9488128	1	654.1861846	0	15.7045	20.1212	14.0702	0.0915324	TRUE
ENSDARG00000003754	Linear		378854	tspan2a	53.0458	28.4003	99.0784	0.182015477	-23.6481064	53.2962128	-1	1.867790129	TRUE	9.33092	-0.0425373			
ENSDARG00000059906	Exp 5		568593	sdc4	1.13181	0.0688153	18.6148	0.25824277	-32.8950064	75.7900128	-1	16.44706918	TRUE	37.9819	0.00244407	4.54E-05	0.383297	
ENSDARG00000098114	Linear		321818	ctsa	86.2717	33.1026	224.84	0.017123107	-29.4672064	64.9344128	-1	2.606191054	TRUE	8.31273	-0.0361371			
ENSDARG00000040606	Linear		494033	tfap2c	76.0607	32.478	178.128	0.038049713	-34.6201064	75.2402128	-1	2.341914527	TRUE	12.0232	-0.0545743			
ENSDARG00000031388	Linear		394141	dctn2	31.1669	20.2957	47.861	0.376581933	-19.0040064	44.0080128	-1	1.535640554	TRUE	9.87606	-0.0559344			
ENSDARG00000028386	Linear		64605	htatip2	69.8377	31.8784	152.997	0.027775082	-20.6939064	47.3878128	1	2.190752986	TRUE	5.77074	0.0274192			
ENSDARG00000004196	Linear		114466	tnfsf10l	59.8661	29.9555	119.642	0.07672693	-31.4644064	68.9288128	-1	1.99850111	TRUE	11.9622	-0.0581872			
ENSDARG00000036299	Linear		373078	nucb2a	78.7742	32.7746	189.335	0.068121321	-33.8174064	73.6348128	1	2.403513697	TRUE	17.2531	0.050396			
ENSDARG00000039730	Linear		550419	zgc:112160	46.0595	26.324	80.591	0.014568137	-88.3711064	182.7422128	1	1.749715089	TRUE	313.815	1.78532			
ENSDARG00000093844	Linear		692313	zgc:136461	130.841	31.9033	536.604	0.008449483	-79.8068064	165.6136128	1	4.101174487	TRUE	159.898	0.390522			
ENSDARG00000090428	Linear		322451	ctrb1	61.0432	30.2518	123.175	0.050511839	-91.1121064	188.2242128	1	2.017836955	TRUE	278.2	1.56864			
ENSDARG00000012499	Linear		406204	per1b	31.1907	20.3176	47.8826	0.930072316	-29.0288064	64.0576128	1	1.535156711	TRUE	11.2581	0.0975485			
ENSDARG00000104342	Linear		494092	csnk1g1	100.595	33.6296	300.908	0.028281886	-22.2911064	50.5822128	-1	2.991263649	TRUE	4.62699	-0.0208019			
ENSDARG00000098478	Linear		100329294	fo704758.1	95.6151	33.4918	272.969	0.007977685	-20.4125064	46.8250128	1	2.854880896	TRUE	5.06994	0.0197165			
ENSDARG00000059227	Linear		554095	fabp1b.1	59.8987	30.0087	119.561	0.389379617	-79.4580064	164.9160128	1	1.99604448	TRUE	246.566	0.836674			
ENSDARG00000074168	Linear		100003721	tasor2	55.0397	28.8538	104.991	0.319105794	-28.9346064	63.8692128	1	1.907537309	TRUE	15.1769	0.0549915			
ENSDARG00000095633	Exp 5		564121	si:ch211-133l5.7	1.0811	0.148861	7.85141	0.813319467	-41.3390064	92.6780128	1	7.262479763	TRUE	34.9815	0.49555	1.40922513	0.967407	
ENSDARG00000069074	Linear		573209	cry3a	55.0542	28.9485	104.702	1.51E-05	-31.7502064	69.5004128	-1	1.901798021	TRUE	15.6024	-0.0642857			
ENSDARG00000056765	Linear		334304	ela2l	65.1651	31.0154	136.915	0.112783733	-90.2891064	186.5782128	1	2.101056249	TRUE	248.75	1.40377			
ENSDARG00000056744	Linear		403061	ela2	56.4586	29.2483	108.983	0.19086791	-80.4876064	166.9752128	1	1.930320737	TRUE	166.125	0.939907			
ENSDARG00000022768	Linear		393685	gid8a	116.727	32.8777	414.423	0.049765867	-21.1133064	48.2266128	-1	3.550339592	TRUE	4.90244	-0.0167915			
ENSDARG00000055763	Hill		619264	tmem115	0.0934668	1.58E-05	554.572	0.258616215	-17.3800064	44.7600128	1	5933.345183	0	3.45997	4.46249	12.0336	0.0981523	TRUE
ENSDARG00000041887	Linear		796388	sf3a1	203.356	23.021	1796.35	0.003069964	-32.5819064	71.1638128	1	8.833499848	TRUE	11.5223	0.018227			
ENSDARG00000102070	Linear		325772	tbc1d10aa	248.187	17.754	3469.44	0.013737891	-26.3744064	58.7488128	-1	13.97921595	TRUE	7.61129	-0.0105784			
ENSDARG00000025858	Linear		393249	zgc:56525	261.409	16.1113	4241.42	0.001176845	-25.3180064	56.6360128	1	16.22519598	TRUE	8.50466	0.00947092			
ENSDARG00000114245	Linear		100009622	plbd2	62.884	30.5978	129.238	0.156445558	-27.1146064	60.2292128	1	2.055180438	TRUE	9.35527	0.0435031			
ENSDARG00000022261	Linear		337325	pdzk1	104.765	33.4573	328.048	0.075977038	-42.9617064	91.9234128	1	3.131304678	TRUE	26.0132	0.0629789			
ENSDARG00000042018	Linear		445277	fhl2a	101.497	33.4987	307.521	0.00865223	-36.5801064	79.1602128	-1	3.029878771	TRUE	23.9226	-0.0456022			
ENSDARG00000078671	Linear		445114	cdk5r2b	54.465	28.7434	103.204	0.215813603	-26.6766064	59.3532128	1	1.894869779	TRUE	4.61986	0.04902			
ENSDARG00000069850	Linear		553799	mrpl30	28.3788	18.887	42.6406	0.023821449	-27.6155064	61.2310128	1	1.502557315	TRUE	12.4706	0.099118			
ENSDARG00000057460	Linear		436681	crygm2d13	39.522	23.9634	65.1823	0.052027233	-87.5131064	181.0262128	1	1.649265129	TRUE	189.334	1.98377			
ENSDARG00000069827	Linear		100126132	crygm2d11	41.9941	24.9073	70.8027	0.013594527	-76.1082064	158.2164128	1	1.686015746	TRUE	90.1364	0.990748			
ENSDARG00000069826	Linear		436855	crygm2d15	40.9682	24.523	68.4415	0.234997112	-84.4121064	174.8242128	1	1.670603107	TRUE	144.119	1.61082			
ENSDARG00000116164	Linear		436854	crygm2d8	41.4644	24.711	69.5763	0.07787551	-86.3241064	178.6482128	1	1.677973372	TRUE	164.984	1.76991			
ENSDARG00000073874	Linear		415228	crygm2d6	46.2352	26.3807	81.0326	0.18170653	-84.1751064	174.3502128	1	1.752614601	TRUE	142.173	1.40868			
ENSDARG00000109861	Linear		100329887	crygm2d17	47.7118	26.8549	84.7675	0.016955916	-100.2531064	206.5062128	1	1.776651561	TRUE	500.05	3.33493			
ENSDARG00000069801	Linear		100000256	crygm2d12	50.5241	27.6979	92.1617	0.055936621	-88.5861064	183.1722128	1	1.824113019	TRUE	300.883	1.64708			
ENSDARG00000088823	Linear		790908	crygm2d3	36.091	22.551	57.7607	0.06661299	-91.4681064	188.9362128	1	1.600416833	TRUE	231.433	2.70616			
ENSDARG00000086658	Linear		569000	crygm2d21	38.0228	23.3616	61.8848	0.005347323	-101.4471064	208.8942128	1	1.627576878	TRUE	567.953	4.47175			
ENSDARG00000087765	Linear		100126134	crygm2d10	45.2532	26.0558	78.5949	0.013109089	-95.0591064	196.1182128	1	1.736780295	TRUE	338.101	2.63478			
ENSDARG00000087324	Linear		553710	crygm2d1	42.5063	25.095	71.9978	0.021907696	-91.9061064	189.8122128	1	1.693815501	TRUE	304.394	2.35433			
ENSDARG00000020573	Linear		566947	ddx3xa	54.0631	28.7035	101.828	0.090797267	-27.9684064	61.9368128	-1	1.883502012	TRUE	10.8247	-0.053059			
ENSDARG00000040466	Hill		393207	vil1	0.956416	0.0648922	14.0962	0.053799406	-47.7180064	105.4360128	1	14.7385356	0	47.5912	20.4081	11.6926	0.982813	TRUE
ENSDARG00000040620	Linear		436987	psmg1	708.644	0.402344	1248130	2.93E-04	-28.0572064	62.1144128	1	1761.288847	TRUE	8.94428	0.00406795			
ENSDARG00000058868	Linear		386762	apc	29.953	19.6989	45.5448	0.206373954	-27.5896064	61.1792128	1	1.520541756	TRUE	12.9987	0.0937736			
ENSDARG00000112087	Linear		415162	ube2l3a	36.9974	22.9432	59.6609	0.048973487	-22.8685064	51.7370128	-1	1.612564943	TRUE	11.074	-0.0584038			
ENSDARG00000103025	Linear		394060	hmgcs1	81.3076	32.8615	201.176	0.013376082	-36.2738064	78.5476128	-1	2.474251023	TRUE	11.4176	-0.0559652			
ENSDARG00000099241	Linear		406582	ppp2cb	444.227	4.11565	47948.1	0.002743706	-45.8825064	97.7650128	-1	107.936049	TRUE	33.4726	-0.0174694			
ENSDARG00000006389	Linear		30639	smad2	101.869	33.4037	310.662	0.017290333	-33.7436064	73.4872128	-1	3.049632226	TRUE	14.2389	-0.0388114			
ENSDARG00000092976	Linear		558050	si:ch211-127i16.2	111.838	33.2077	376.652	0.024537539	-29.0437064	64.0874128	1	3.367833364	TRUE	9.8191	0.0272279			
ENSDARG00000056877	Linear		336281	vamp2	75.878	32.4011	177.694	7.49E-04	-41.3680064	88.7360128	1	2.341834074	TRUE	17.6439	0.079587			
ENSDARG00000114038	Linear		449942	ska2	115.887	32.6148	411.773	4.01E-04	-22.2609064	50.5218128	-1	3.55320284	TRUE	7.08741	-0.0180267			
ENSDARG00000087243	Linear		449549	zgc:100918	92.274	33.4972	254.185	0.062069072	-40.0830064	86.1660128	-1	2.754678003	TRUE	28.8605	-0.0609361			
ENSDARG00000068507	Linear		114418	crybb1	36.4398	22.6993	58.498	0.13129367	-95.9571064	197.9142128	1	1.605327037	TRUE	266.254	3.43944			
ENSDARG00000016783	Exp 5		494133	srsf6b	0.681723	0.0275715	16.856	0.706245269	-23.9339064	57.8678128	-1	24.72564061	TRUE	8.03823	1	0.500227642	0.437945	
ENSDARG00000097827	Linear		563149	lrp1aa	573.014	1.41191	232554	0.001085372	-37.3170064	80.6340128	1	405.8431486	TRUE	11.5505	0.00841498			
ENSDARG00000074848	Linear		100093704	smim7	327.713	9.8919	10856.9	2.36E-06	-25.6357064	57.2714128	-1	33.12942913	TRUE	7.66858	-0.00768928			
ENSDARG00000102146	Linear				97.3667	33.4268	283.613	0.025891856	-39.0278064	84.0556128	-1	2.912833415	TRUE	11.9754	-0.0544607			
ENSDARG00000101744	Linear		30065	elavl1b	55.8766	29.1175	107.227	0.011762703	-28.5596064	63.1192128	-1	1.919004035	TRUE	10.4065	-0.053051			
ENSDARG00000098453	Linear				8296.7	1142.61	60243.7	3.91E-04	-23.1330064	52.2660128	-1	7.261182731	TRUE	5.66201	-2.64E-04			
ENSDARG00000044914	Linear		317746	suclg2	123.072	32.438	466.94	0.091470266	-42.2198064	90.4396128	1	3.794068685	TRUE	23.6531	0.0514461			
ENSDARG00000103129	Hill				0.330588	2.94E-30	3.72E+28	0.319396417	-29.0520064	68.1040128	-1	1.13E+29	0	11.1104	-4.709	18	0.319649	TRUE
ENSDARG00000100397	Linear		393845	pde6c	35.8146	22.4176	57.2178	0.36347973	-39.1625064	84.3250128	1	1.597610806	TRUE	18.0586	0.149171			
ENSDARG00000096533	Hill		100499491	rltgr	1.07273	1.84E-06	624150	0.765038664	-26.5457064	63.0914128	1	581829.1281	0	9.13543	5.08547	12.2593	1.06534	TRUE
ENSDARG00000079939	Hill		558436	jmjd1cb	0.00366862	3.07E-16	4.38E+10	0.559915301	-30.2951064	70.5902128	-1	1.19E+13	4	23.9064	-7.98974	10.9237	2.42E-04	TRUE
ENSDARG00000071566	Linear		327301	ppp1cab	444.784	4.06755	48636.9	0.002488937	-40.6765064	87.3530128	1	109.3493626	TRUE	11.7288	0.0130654			
ENSDARG00000018529	Linear		406713	lipf	102.373	33.5689	312.202	0.069526784	-33.5185064	73.0370128	1	3.049638207	TRUE	17.1335	0.0381402			
ENSDARG00000099966	Linear		553347	polr2a	145.661	30.4909	695.849	0.014182192	-40.1441064	86.2882128	-1	4.777195819	TRUE	14.5745	-0.0387334			
ENSDARG00000061647	Exp 5		565531	nrxn1a	0.666381	0.103992	4.27019	0.419724311	-28.8181064	67.6362128	-1	6.408002539	TRUE	14.6518	1	0.62271645	0.595555	
ENSDARG00000005134	Hill		322265	psmd11b	0.117911	1.89E-08	735849	0.753815436	-17.6387064	45.2774128	-1	6240658.41	0	7.95216	-2.9365	16.8847	0.11651	TRUE
ENSDARG00000074001	Linear		554132	crygmxl2	41.3971	24.6867	69.4189	0.019135572	-78.6214064	163.2428128	1	1.676898897	TRUE	137.949	1.15563			
ENSDARG00000057484	Exp 5		406691	srsf2a	7.72365	1.91E-55	3.12E+56	0.165578211	-28.6146064	67.2292128	-1	4.04E+55	TRUE	19.0368	0.127839	0.715381723	17.9949	
ENSDARG00000034309	Linear		553384	cox10	57.3633	29.5208	111.466	0.135245487	-17.8600064	41.7200128	-1	1.94314856	TRUE	6.45248	-0.028519			
ENSDARG00000013822	Linear		550576	anapc16	70.3977	31.8397	155.649	0.210088823	-35.8968064	77.7936128	-1	2.211003873	TRUE	19.84	-0.0632985			
ENSDARG00000090228	Hill		406703	gsta.1	0.265417	0.0332165	2.12083	0.150916717	-61.2871064	132.5742128	1	7.990516761	0	126.561	45.4429	1	0.395032	TRUE
ENSDARG00000075730	Linear		561810	dnph1	91.6264	33.5954	249.897	0.175824195	-29.7878064	65.5756128	-1	2.727349578	TRUE	6.92315	-0.0346366			
ENSDARG00000033440	Linear		503783	metap1	78.2292	32.6614	187.372	0.013390865	-34.3027064	74.6054128	-1	2.395157587	TRUE	12.293	-0.0521339			
ENSDARG00000024278	Linear		402841	adh8b	38.0692	23.3863	61.9706	0.095316857	-52.3700064	110.7400128	1	1.627841942	TRUE	59.2933	0.292304			
ENSDARG00000039579	Hill		553553	cfd	8.91557	0.0437824	1815.51	0.837771041	-54.7642064	119.5284128	-1	203.6336519	0	71.8429	-26.0222	10.3544	8.9554	TRUE
ENSDARG00000069397	Linear		100148379	zswim8	78.0981	32.8501	185.671	0.105703044	-19.1828064	44.3656128	1	2.377408288	TRUE	5.90362	0.0225447			
ENSDARG00000103435	Linear		100002756	sorbs1	122.166	32.6245	457.461	0.008123198	-31.2240064	68.4480128	-1	3.744609113	TRUE	11.6477	-0.0281359			
ENSDARG00000001578	Linear		368912	echs1	1034.87	0.018001	5.95E+07	0.005159415	-43.4193064	92.8386128	-1	57489.58391	TRUE	30.9749	-0.00653982			
ENSDARG00000039502	Linear		336334	eef1a1a	38.4012	23.5001	62.7508	0.075547889	-24.9921064	55.9842128	1	1.634086663	TRUE	5.47373	0.0633148			
