Signaling Pathway Analyses
Organism Code: dre
Signaling Pathway File Creation Date: 03/16/22
Pathway DB Name: REACTOME
Deduplicate Gene Sets: false
Data Source: TGSH_DeSeq_normDataF2
Work Source: TGSH_DeSeq_normDataF2_williams_0.05_NOMTC_foldfilter1.5_BMD
BMDExpress3 Version: BMDExpress 3.00.0020 BETA
Timestamp (Start Time): 04/27/2022 18:45.54
Remove Promiscuous Probes: true
Remove BMD > Highest Dose from Category Descriptive Statistics: true
Remove BMD with p-Value < Cutoff: 0.1
Remove genes with BMD/BMDL >: 20.0
Remove genes with BMDU/BMDL >: 40.0
Remove genes with BMDU/BMD >: 20.0
Remove genes with BMD values > N fold below the lowest positive does: 10.0
Identify conflicting probe sets: 0.5
Category Count: 1106
Total Run Time: 21 seconds

GO/Pathway/Gene Set/Gene ID	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
R-DRE-4839726	Chromatin organization	82	100	6	2	2	6	6	4	6	2	2	112	98	4680	0.58614	0.68272	1.0	2.0	561187;394048	si:ch211-113a14.19;h2ax	ENSDARG00000113707;ENSDARG00000029406		767.3389999999999	767.3389999999999	690.191	109.10374790996042	785.4469092090826	106.05581104376652	324.4605	324.4605	316.217	11.658069501421416	326.3953855390298	11.332388115563148	1824.98	1824.98	1506.44	450.4835881583248	1899.7465966643488	437.8988185031555					844.487;690.191	332.704;316.217	2143.52;1506.44	0	2	0															2	561187;394048	ENSDARG00000113707;ENSDARG00000029406	767.3389999999999	767.3389999999999	109.10374790996042	324.4605	324.4605	11.658069501421416	1824.98	1824.98	450.4835881583248	844.487;690.191	332.704;316.217	2143.52;1506.44	0						Linear,2(1)	Infinity	Infinity	2.134079694747925	Infinity	NaN	Infinity	616.12892	918.5490799999999	308.30324	340.61776000000003	1200.6416000000002	2449.3184	DOWN	0.0	1.0	0.0	
R-DRE-5693532	DNA Double-Strand Break Repair	80	90	9	5	3	6	6	6	9	2	2	112	88	4690	0.64988	0.62562	1.0	2.22	561187;394048	si:ch211-113a14.19;h2ax	ENSDARG00000113707;ENSDARG00000029406		767.3389999999999	767.3389999999999	690.191	109.10374790996042	785.4469092090826	106.05581104376652	324.4605	324.4605	316.217	11.658069501421416	326.3953855390298	11.332388115563148	1824.98	1824.98	1506.44	450.4835881583248	1899.7465966643488	437.8988185031555					844.487;690.191	332.704;316.217	2143.52;1506.44	0	2	0															2	561187;394048	ENSDARG00000113707;ENSDARG00000029406	767.3389999999999	767.3389999999999	109.10374790996042	324.4605	324.4605	11.658069501421416	1824.98	1824.98	450.4835881583248	844.487;690.191	332.704;316.217	2143.52;1506.44	0						Linear,2(1)	Infinity	Infinity	2.134079694747925	Infinity	NaN	Infinity	616.12892	918.5490799999999	308.30324	340.61776000000003	1200.6416000000002	2449.3184	DOWN	0.0	1.0	0.0	
R-DRE-5693538	Homology Directed Repair	64	74	9	5	3	6	6	6	9	2	2	112	72	4706	0.75225	0.5186	0.69096	2.7	561187;394048	si:ch211-113a14.19;h2ax	ENSDARG00000113707;ENSDARG00000029406		767.3389999999999	767.3389999999999	690.191	109.10374790996042	785.4469092090826	106.05581104376652	324.4605	324.4605	316.217	11.658069501421416	326.3953855390298	11.332388115563148	1824.98	1824.98	1506.44	450.4835881583248	1899.7465966643488	437.8988185031555					844.487;690.191	332.704;316.217	2143.52;1506.44	0	2	0															2	561187;394048	ENSDARG00000113707;ENSDARG00000029406	767.3389999999999	767.3389999999999	109.10374790996042	324.4605	324.4605	11.658069501421416	1824.98	1824.98	450.4835881583248	844.487;690.191	332.704;316.217	2143.52;1506.44	0						Linear,2(1)	Infinity	Infinity	2.134079694747925	Infinity	NaN	Infinity	616.12892	918.5490799999999	308.30324	340.61776000000003	1200.6416000000002	2449.3184	DOWN	0.0	1.0	0.0	
R-DRE-5693565	Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks	36	42	7	4	3	4	4	4	7	2	2	112	40	4738	0.92656	0.25624	0.25624	4.76	561187;394048	si:ch211-113a14.19;h2ax	ENSDARG00000113707;ENSDARG00000029406		767.3389999999999	767.3389999999999	690.191	109.10374790996042	785.4469092090826	106.05581104376652	324.4605	324.4605	316.217	11.658069501421416	326.3953855390298	11.332388115563148	1824.98	1824.98	1506.44	450.4835881583248	1899.7465966643488	437.8988185031555					844.487;690.191	332.704;316.217	2143.52;1506.44	0	2	0															2	561187;394048	ENSDARG00000113707;ENSDARG00000029406	767.3389999999999	767.3389999999999	109.10374790996042	324.4605	324.4605	11.658069501421416	1824.98	1824.98	450.4835881583248	844.487;690.191	332.704;316.217	2143.52;1506.44	0						Linear,2(1)	Infinity	Infinity	2.134079694747925	Infinity	NaN	Infinity	616.12892	918.5490799999999	308.30324	340.61776000000003	1200.6416000000002	2449.3184	DOWN	0.0	1.0	0.0	
R-DRE-5693567	HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA)	59	69	9	5	3	6	6	6	9	2	2	112	67	4711	0.7833	0.48129	0.67556	2.9	561187;394048	si:ch211-113a14.19;h2ax	ENSDARG00000113707;ENSDARG00000029406		767.3389999999999	767.3389999999999	690.191	109.10374790996042	785.4469092090826	106.05581104376652	324.4605	324.4605	316.217	11.658069501421416	326.3953855390298	11.332388115563148	1824.98	1824.98	1506.44	450.4835881583248	1899.7465966643488	437.8988185031555					844.487;690.191	332.704;316.217	2143.52;1506.44	0	2	0															2	561187;394048	ENSDARG00000113707;ENSDARG00000029406	767.3389999999999	767.3389999999999	109.10374790996042	324.4605	324.4605	11.658069501421416	1824.98	1824.98	450.4835881583248	844.487;690.191	332.704;316.217	2143.52;1506.44	0						Linear,2(1)	Infinity	Infinity	2.134079694747925	Infinity	NaN	Infinity	616.12892	918.5490799999999	308.30324	340.61776000000003	1200.6416000000002	2449.3184	DOWN	0.0	1.0	0.0	
R-DRE-5693571	Nonhomologous End-Joining (NHEJ)	28	34	4	3	2	4	4	4	4	2	2	112	32	4746	0.95631	0.18725	0.18725	5.88	561187;394048	si:ch211-113a14.19;h2ax	ENSDARG00000113707;ENSDARG00000029406		767.3389999999999	767.3389999999999	690.191	109.10374790996042	785.4469092090826	106.05581104376652	324.4605	324.4605	316.217	11.658069501421416	326.3953855390298	11.332388115563148	1824.98	1824.98	1506.44	450.4835881583248	1899.7465966643488	437.8988185031555	0.5	767.3389999999999			844.487;690.191	332.704;316.217	2143.52;1506.44	0	2	0															2	561187;394048	ENSDARG00000113707;ENSDARG00000029406	767.3389999999999	767.3389999999999	109.10374790996042	324.4605	324.4605	11.658069501421416	1824.98	1824.98	450.4835881583248	844.487;690.191	332.704;316.217	2143.52;1506.44	0						Linear,2(1)	Infinity	Infinity	2.134079694747925	Infinity	NaN	Infinity	616.12892	918.5490799999999	308.30324	340.61776000000003	1200.6416000000002	2449.3184	DOWN	0.0	1.0	0.0	
R-DRE-5693606	DNA Double Strand Break Response	36	42	7	4	3	4	4	4	7	2	2	112	40	4738	0.92656	0.25624	0.25624	4.76	561187;394048	si:ch211-113a14.19;h2ax	ENSDARG00000113707;ENSDARG00000029406		767.3389999999999	767.3389999999999	690.191	109.10374790996042	785.4469092090826	106.05581104376652	324.4605	324.4605	316.217	11.658069501421416	326.3953855390298	11.332388115563148	1824.98	1824.98	1506.44	450.4835881583248	1899.7465966643488	437.8988185031555					844.487;690.191	332.704;316.217	2143.52;1506.44	0	2	0															2	561187;394048	ENSDARG00000113707;ENSDARG00000029406	767.3389999999999	767.3389999999999	109.10374790996042	324.4605	324.4605	11.658069501421416	1824.98	1824.98	450.4835881583248	844.487;690.191	332.704;316.217	2143.52;1506.44	0						Linear,2(1)	Infinity	Infinity	2.134079694747925	Infinity	NaN	Infinity	616.12892	918.5490799999999	308.30324	340.61776000000003	1200.6416000000002	2449.3184	DOWN	0.0	1.0	0.0	
R-DRE-5693607	Processing of DNA double-strand break ends	41	50	5	4	2	5	5	5	5	2	2	112	48	4730	0.88999	0.32571	0.32571	4.0	561187;394048	si:ch211-113a14.19;h2ax	ENSDARG00000113707;ENSDARG00000029406		767.3389999999999	767.3389999999999	690.191	109.10374790996042	785.4469092090826	106.05581104376652	324.4605	324.4605	316.217	11.658069501421416	326.3953855390298	11.332388115563148	1824.98	1824.98	1506.44	450.4835881583248	1899.7465966643488	437.8988185031555					844.487;690.191	332.704;316.217	2143.52;1506.44	0	2	0															2	561187;394048	ENSDARG00000113707;ENSDARG00000029406	767.3389999999999	767.3389999999999	109.10374790996042	324.4605	324.4605	11.658069501421416	1824.98	1824.98	450.4835881583248	844.487;690.191	332.704;316.217	2143.52;1506.44	0						Linear,2(1)	Infinity	Infinity	2.134079694747925	Infinity	NaN	Infinity	616.12892	918.5490799999999	308.30324	340.61776000000003	1200.6416000000002	2449.3184	DOWN	0.0	1.0	0.0	
R-DRE-69473	G2/M DNA damage checkpoint	49	57	6	5	2	6	6	6	6	2	2	112	55	4723	0.85338	0.38516	0.38516	3.51	561187;394048	si:ch211-113a14.19;h2ax	ENSDARG00000113707;ENSDARG00000029406		767.3389999999999	767.3389999999999	690.191	109.10374790996042	785.4469092090826	106.05581104376652	324.4605	324.4605	316.217	11.658069501421416	326.3953855390298	11.332388115563148	1824.98	1824.98	1506.44	450.4835881583248	1899.7465966643488	437.8988185031555					844.487;690.191	332.704;316.217	2143.52;1506.44	0	2	0															2	561187;394048	ENSDARG00000113707;ENSDARG00000029406	767.3389999999999	767.3389999999999	109.10374790996042	324.4605	324.4605	11.658069501421416	1824.98	1824.98	450.4835881583248	844.487;690.191	332.704;316.217	2143.52;1506.44	0						Linear,2(1)	Infinity	Infinity	2.134079694747925	Infinity	NaN	Infinity	616.12892	918.5490799999999	308.30324	340.61776000000003	1200.6416000000002	2449.3184	DOWN	0.0	1.0	0.0	
R-DRE-69481	G2/M Checkpoints	96	107	17	9	5	13	13	12	17	4	4	110	103	4675	0.89668	0.23845	0.31646	3.74	561187;415221;406445;394048	si:ch211-113a14.19;psmd8;psma8;h2ax	ENSDARG00000113707;ENSDARG00000020454;ENSDARG00000010965;ENSDARG00000029406		656.39925	630.3205	520.469	144.20262423496297	618.3678916069728	137.205451763519	305.958	305.132	280.864	23.03747927472303	299.3655650288831	22.015452999379672	1430.27825	1306.555	964.483	527.9526242939947	1297.5155559845239	500.87371376737445					844.487;570.45;520.469;690.191	332.704;294.047;280.864;316.217	2143.52;1106.67;964.483;1506.44	1	3	1	406445	ENSDARG00000010965	520.469	520.469		280.864	280.864		964.483	964.483		520.469	280.864	964.483	3	561187;415221;394048	ENSDARG00000113707;ENSDARG00000020454;ENSDARG00000029406	701.7093333333333	690.191	137.38112441064536	314.3226666666667	316.217	19.397996967040143	1585.5433333333333	1506.44	522.9316242429151	844.487;570.45;690.191	332.704;294.047;316.217	2143.52;1106.67;1506.44	0						Linear,4(1)	Infinity	Infinity	1.8413357734680176	Infinity	NaN	2.0701040029525757	515.080678249736	797.7178217502639	283.38127031077056	328.5347296892294	912.8846781918845	1947.6718218081155	DOWN	0.25	0.75	0.0	
R-DRE-73894	DNA Repair	164	177	12	7	5	7	7	7	12	3	3	111	174	4604	0.4031	0.78837	0.79924	1.69	561187;449992;394048	si:ch211-113a14.19;polr2i;h2ax	ENSDARG00000113707;ENSDARG00000040443;ENSDARG00000029406		638.3713333333334	690.191	380.436	236.3256038611416	611.4162199023793	255.16171855571162	294.38599999999997	316.217	234.237	52.73880869909762	286.7954957679851	56.36396267977779	1422.6156666666666	1506.44	617.887	766.2629456109264	1348.939435352195	828.2649516094901					844.487;380.436;690.191	332.704;234.237;316.217	2143.52;617.887;1506.44	1	2	1	449992	ENSDARG00000040443	380.436	380.436		234.237	234.237		617.887	617.887		380.436	234.237	617.887	2	561187;394048	ENSDARG00000113707;ENSDARG00000029406	767.3389999999999	767.3389999999999	109.10374790996042	324.4605	324.4605	11.658069501421416	1824.98	1824.98	450.4835881583248	844.487;690.191	332.704;316.217	2143.52;1506.44	0						Linear,3(1)	Infinity	Infinity	2.134079694747925	Infinity	NaN	NaN	370.9437373622965	905.7989293043703	234.7064198176384	354.06558018236166	555.5075155463992	2289.7238177869344	DOWN	0.3333333333333333	0.6666666666666666	0.0	
R-DRE-2029480	Fcgamma receptor (FCGR) dependent phagocytosis	40	46	2	1	1	2	2	2	2	1	1	113	45	4733	0.70893	0.66369	1.0	2.17	556641	pld1a	ENSDARG00000056228		343.132	343.132	343.132		343.132		218.722	218.722	218.722		218.722		538.307	538.307	538.307		538.307						343.132	218.722	538.307	1	0	1	556641	ENSDARG00000056228	343.132	343.132		218.722	218.722		538.307	538.307		343.132	218.722	538.307	0															0						Linear,1(1)	2.5087039470672607	2.5087039470672607	2.5087039470672607	2.5087039470672607	0.0	2.5087039470672607	343.132	343.132	218.722	218.722	538.307	538.307	UP	1.0	0.0	0.0	
R-DRE-2029482	Regulation of actin dynamics for phagocytic cup formation	34	39	1	0	0	1	1	1	1	0	0	114	39	4739	0.39724	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-376176	Signaling by ROBO receptors	18	18	8	3	2	2	2	1	8	0	0	114	18	4760	0.65366	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-422475	Axon guidance	135	145	19	10	5	10	10	7	19	1	1	113	144	4634	0.14198	0.96891	0.26329	0.69	797595	ct990561.1	ENSDARG00000058284		351.664	351.664	351.664		351.664		222.888	222.888	222.888		222.888		554.841	554.841	554.841		554.841						351.664	222.888	554.841	1	0	1	797595	ENSDARG00000058284	351.664	351.664		222.888	222.888		554.841	554.841		351.664	222.888	554.841	0															0						Linear,1(1)	8.48201560974121	8.482015609741211	8.482015609741211	8.482015609741211	0.0	8.482015609741211	351.664	351.664	222.888	222.888	554.841	554.841	UP	1.0	0.0	0.0	
R-DRE-5685938	HDR through Single Strand Annealing (SSA)	21	23	1	1	0	1	1	1	1	0	0	114	23	4755	0.58068	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-69231	Cyclin D associated events in G1	28	32	3	1	1	0	0	0	3	0	0	114	32	4746	0.46909	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-69236	G1 Phase	28	32	3	1	1	0	0	0	3	0	0	114	32	4746	0.46909	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-8878171	Transcriptional regulation by RUNX1	106	134	13	6	5	9	9	8	13	4	4	110	130	4648	0.79829	0.38084	0.55498	2.99	561187;415221;406445;394048	si:ch211-113a14.19;psmd8;psma8;h2ax	ENSDARG00000113707;ENSDARG00000020454;ENSDARG00000010965;ENSDARG00000029406		656.39925	630.3205	520.469	144.20262423496297	618.3678916069728	137.205451763519	305.958	305.132	280.864	23.03747927472303	299.3655650288831	22.015452999379672	1430.27825	1306.555	964.483	527.9526242939947	1297.5155559845239	500.87371376737445					844.487;570.45;520.469;690.191	332.704;294.047;280.864;316.217	2143.52;1106.67;964.483;1506.44	1	3	1	406445	ENSDARG00000010965	520.469	520.469		280.864	280.864		964.483	964.483		520.469	280.864	964.483	3	561187;415221;394048	ENSDARG00000113707;ENSDARG00000020454;ENSDARG00000029406	701.7093333333333	690.191	137.38112441064536	314.3226666666667	316.217	19.397996967040143	1585.5433333333333	1506.44	522.9316242429151	844.487;570.45;690.191	332.704;294.047;316.217	2143.52;1106.67;1506.44	0						Linear,4(1)	Infinity	Infinity	1.8413357734680176	Infinity	NaN	2.0701040029525757	515.080678249736	797.7178217502639	283.38127031077056	328.5347296892294	912.8846781918845	1947.6718218081155	DOWN	0.25	0.75	0.0	
R-DRE-8939236	RUNX1 regulates transcription of genes involved in differentiation of HSCs	48	54	10	4	3	6	6	5	10	2	2	112	52	4726	0.86954	0.35992	0.35992	3.7	415221;406445	psmd8;psma8	ENSDARG00000020454;ENSDARG00000010965		545.4595	545.4595	520.469	35.341904030483526	546.5875737722112	35.30587882533042	287.45550000000003	287.45550000000003	280.864	9.321788696379798	287.7530409963598	9.312286680025787	1035.5765000000001	1035.5765000000001	964.483	100.54139189656969	1038.785667992825	100.43890663526857					570.45;520.469	294.047;280.864	1106.67;964.483	1	1	1	406445	ENSDARG00000010965	520.469	520.469		280.864	280.864		964.483	964.483		520.469	280.864	964.483	1	415221	ENSDARG00000020454	570.45	570.45		294.047	294.047		1106.67	1106.67		570.45	294.047	1106.67	0						Linear,2(1)	1.9219666556682975	3.847464084625244	1.8413357734680176	2.0061283111572266	0.11652592088897938	1.923732042312622	496.47812000000005	594.44088	274.53616	300.37484000000006	896.23324	1174.9197600000002	CONFLICT	0.5	0.5	0.0	
R-DRE-9675108	Nervous system development	136	146	19	10	5	10	10	7	19	1	1	113	145	4633	0.13934	0.96966	0.26357	0.68	797595	ct990561.1	ENSDARG00000058284		351.664	351.664	351.664		351.664		222.888	222.888	222.888		222.888		554.841	554.841	554.841		554.841						351.664	222.888	554.841	1	0	1	797595	ENSDARG00000058284	351.664	351.664		222.888	222.888		554.841	554.841		351.664	222.888	554.841	0															0						Linear,1(1)	8.48201560974121	8.482015609741211	8.482015609741211	8.482015609741211	0.0	8.482015609741211	351.664	351.664	222.888	222.888	554.841	554.841	UP	1.0	0.0	0.0	
R-DRE-112315	Transmission across Chemical Synapses	107	133	17	13	3	13	13	11	17	2	2	112	131	4647	0.39525	0.82264	0.77074	1.5	560267;445315	gabbr2;chrne	ENSDARG00000061042;ENSDARG00000034307		425.312	425.312	420.767	6.427600640984652	424.9296518799835	6.404816143360787	251.027	251.027	249.052	2.793071785690197	250.86085312716554	2.783170931384887	720.6065	720.6065	710.875	13.76241928223335	719.7878375731703	13.713634389247721					420.767;429.857	249.052;253.002	710.875;730.338	2	0	2	560267;445315	ENSDARG00000061042;ENSDARG00000034307	425.312	425.312	6.427600640984652	251.027	251.027	2.793071785690197	720.6065	720.6065	13.76241928223335	420.767;429.857	249.052;253.002	710.875;730.338	0															0						Linear,2(1)	Infinity	Infinity	2.728940010070801	Infinity	NaN	Infinity	416.4038	434.22020000000003	247.15599999999998	254.898	701.53276	739.6802399999999	UP	1.0	0.0	0.0	
R-DRE-112316	Neuronal System	152	208	22	18	5	16	16	14	22	2	2	112	206	4572	0.12947	0.95883	0.24023	0.96	560267;445315	gabbr2;chrne	ENSDARG00000061042;ENSDARG00000034307		425.312	425.312	420.767	6.427600640984652	424.9296518799835	6.404816143360787	251.027	251.027	249.052	2.793071785690197	250.86085312716554	2.783170931384887	720.6065	720.6065	710.875	13.76241928223335	719.7878375731703	13.713634389247721					420.767;429.857	249.052;253.002	710.875;730.338	2	0	2	560267;445315	ENSDARG00000061042;ENSDARG00000034307	425.312	425.312	6.427600640984652	251.027	251.027	2.793071785690197	720.6065	720.6065	13.76241928223335	420.767;429.857	249.052;253.002	710.875;730.338	0															0						Linear,2(1)	Infinity	Infinity	2.728940010070801	Infinity	NaN	Infinity	416.4038	434.22020000000003	247.15599999999998	254.898	701.53276	739.6802399999999	UP	1.0	0.0	0.0	
R-DRE-71291	Metabolism of amino acids and derivatives	136	156	21	10	6	14	14	12	21	6	6	108	150	4628	0.92936	0.15534	0.17913	3.85	777632;445182;415221;406445;405806;334195	mccc1;auh;psmd8;psma8;hoga1;mat1a	ENSDARG00000102538;ENSDARG00000042975;ENSDARG00000020454;ENSDARG00000010965;ENSDARG00000018944;ENSDARG00000039605		464.01150000000007	479.4255	297.834	94.05243115783829	474.6871863306372	87.0691222441959	261.365	271.1575	195.997	34.94042697506725	265.2042276623654	31.70141098279481	827.7391666666667	847.768	452.584	223.08878777331356	853.1794030079583	209.48264391741571					297.834;436.465;570.45;520.469;500.207;458.644	195.997;254.967;294.047;280.864;279.822;262.493	452.584;747.162;1106.67;964.483;894.165;801.371	5	1	5	777632;445182;406445;405806;334195	ENSDARG00000102538;ENSDARG00000042975;ENSDARG00000010965;ENSDARG00000018944;ENSDARG00000039605	442.72380000000004	458.644	87.5133045525076	254.8286	262.493	34.72186428318616	771.9530000000001	801.371	197.15485310410142	297.834;436.465;520.469;500.207;458.644	195.997;254.967;280.864;279.822;262.493	452.584;747.162;964.483;894.165;801.371	1	415221	ENSDARG00000020454	570.45	570.45		294.047	294.047		1106.67	1106.67		570.45	294.047	1106.67	0						Linear,6(1)	2.3836877094460505	15.240945816040039	1.781956434249878	4.623448848724365	1.1025519966323143	2.030612349510193	388.7538813010506	539.2691186989493	233.40683562192874	289.3231643780713	649.2309588556492	1006.247374477684	UP	0.8333333333333334	0.16666666666666666	0.0	
R-DRE-8964539	Glutamate and glutamine metabolism	10	10	1	0	0	0	0	0	1	0	0	114	10	4768	0.78977	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-191859	snRNP Assembly	26	26	2	2	0	2	2	2	2	0	0	114	26	4752	0.54083	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-194441	Metabolism of non-coding RNA	26	26	2	2	0	2	2	2	2	0	0	114	26	4752	0.54083	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-390247	Beta-oxidation of very long chain fatty acids	7	9	1	1	1	0	0	0	1	0	0	114	9	4769	0.80865	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-390918	Peroxisomal lipid metabolism	13	17	3	2	1	2	2	1	3	0	0	114	17	4761	0.66931	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-556833	Metabolism of lipids	282	343	50	35	26	36	36	29	50	18	18	96	325	4453	0.9997	8.4912E-4	0.0010767	5.25	792041;768185;63999;569130;569014;568277;558496;556641;550507;449677;436863;414331;402799;378446;336492;334098;322732;100002812	tbxas1;hsd17b7;star;mtmr12;ggt1b;sbf1;cerk;pld1a;bdh2;cpt1b;plaat1;cyp51;degs2;dhcr7;ptgdsb.1;hsd11b2;alox12;phospho1	ENSDARG00000002249;ENSDARG00000088140;ENSDARG00000006137;ENSDARG00000059817;ENSDARG00000018342;ENSDARG00000062968;ENSDARG00000069169;ENSDARG00000056228;ENSDARG00000052696;ENSDARG00000058285;ENSDARG00000100021;ENSDARG00000042641;ENSDARG00000042544;ENSDARG00000103226;ENSDARG00000027088;ENSDARG00000001975;ENSDARG00000069463;ENSDARG00000008403		480.58366666666666	458.2445	302.14	114.30548783182111	477.2440548195824	104.02410910516369	263.8755555555556	262.64	198.295	34.232123958820125	263.7297767386449	30.62516353628335	885.3136111111112	799.5755	460.367	311.39393652265454	872.2516309026165	285.3693969191198	16.5	676.1890000000001			365.71;508.488;706.945;450.654;547.603;428.082;507.257;343.132;302.14;645.433;630.122;465.835;389.278;441.772;534.074;351.429;604.666;427.886	227.558;278.423;318.538;260.306;283.148;252.208;279.869;218.722;198.295;309.076;305.454;264.974;236.524;256.967;284.872;221.375;300.607;252.844	587.736;928.66;1568.95;780.195;1059.05;726.599;919.391;538.307;460.367;1347.84;1299.88;818.956;640.685;759.485;1001.27;557.886;1216.28;724.108	14	4	14	792041;768185;63999;569130;569014;558496;556641;550507;414331;402799;378446;336492;322732;100002812	ENSDARG00000002249;ENSDARG00000088140;ENSDARG00000006137;ENSDARG00000059817;ENSDARG00000018342;ENSDARG00000069169;ENSDARG00000056228;ENSDARG00000052696;ENSDARG00000042641;ENSDARG00000042544;ENSDARG00000103226;ENSDARG00000027088;ENSDARG00000069463;ENSDARG00000008403	471.1028571428571	458.2445	108.09002233669518	261.54621428571426	262.64	32.969698624829654	857.3885714285715	799.5755	293.42967885933825	365.71;508.488;706.945;450.654;547.603;507.257;343.132;302.14;465.835;389.278;441.772;534.074;604.666;427.886	227.558;278.423;318.538;260.306;283.148;279.869;218.722;198.295;264.974;236.524;256.967;284.872;300.607;252.844	587.736;928.66;1568.95;780.195;1059.05;919.391;538.307;460.367;818.956;640.685;759.485;1001.27;1216.28;724.108	4	568277;449677;436863;334098	ENSDARG00000062968;ENSDARG00000058285;ENSDARG00000100021;ENSDARG00000001975	513.7665	529.102	146.70828998276374	272.02825	278.831	42.61615729880697	983.05125	1013.2395000000001	399.99355631924465	428.082;645.433;630.122;351.429	252.208;309.076;305.454;221.375	726.599;1347.84;1299.88;557.886	0						Linear,18(1)	Infinity	Infinity	1.5418310165405273	Infinity	NaN	2.596985697746277	427.77722542582484	533.3901079075085	248.06112112489814	279.68998998621305	741.4569518758899	1029.1702703463322	UP	0.7777777777777778	0.2222222222222222	0.0	
