Signaling Pathway Analyses
Organism Code: dre
Signaling Pathway File Creation Date: 03/16/22
Pathway DB Name: REACTOME
Deduplicate Gene Sets: false
Data Source: BPAF_DeSeq_normDataF2
Work Source: BPAF_DeSeq_normDataF2_williams_0.05_NOMTC_foldfilter1.5_BMD
BMDExpress3 Version: BMDExpress 3.00.0020 BETA
Timestamp (Start Time): 04/27/2022 18:44.58
Remove Promiscuous Probes: true
Remove BMD > Highest Dose from Category Descriptive Statistics: true
Remove BMD with p-Value < Cutoff: 0.1
Remove genes with BMD/BMDL >: 20.0
Remove genes with BMDU/BMDL >: 40.0
Remove genes with BMDU/BMD >: 20.0
Remove genes with BMD values > N fold below the lowest positive does: 10.0
Identify conflicting probe sets: 0.5
Category Count: 838
Total Run Time: 19 seconds

GO/Pathway/Gene Set/Gene ID	GO/Pathway/Gene Set/Gene Name	All Genes (Expression Data)	All Genes (Platform)	Input Genes	Genes with BMD <= Highest Dose	Genes with BMD p-Value >= 	Genes with BMD/BMDL <= 	Genes with BMDU/BMD <= 	Genes with BMDU/BMDL <= 	Genes with BMD <= N-Fold Lowest Positive Dose 	Genes That Passed All Filters	Fisher's A Parameter	Fisher's B Parameter	Fisher's C Parameter	Fisher's D Parameter	Fisher's Exact Left P-Value	Fisher's Exact Right P-Value	Fisher's Exact Two Tail	Percentage	Entrez Gene IDs	Gene Symbols	Probe IDs	Genes with Conflicting Probesets	BMD Mean	BMD Median	BMD Minimum	BMD Standard Deviation	BMD wMean	BMD wSD	BMDL Mean	BMDL Median	BMDL Minimum	BMDL Standard Deviation	BMDL wMean	BMDL wSD	BMDU Mean	BMDU Median	BMDU Minimum	BMDU Standard Deviation	BMDU wMean	BMDU wSD	5th Percentile Index	BMD at 5th Percentile of Total Genes	10th Percentile Index	BMD at 10th Percentile of Total Genes	BMD List	BMDL List	BMDU List	Probes with Adverse Direction Up	Probes with Adverse Direction Down	Genes with Adverse Direction Up	Genes Up List	Genes Up Probes List	Genes Up BMD Mean	Genes Up BMD Median	Genes Up SD	Genes Up BMDL Mean	Genes Up BMDL Median	Genes Up BMDL SD	Genes Up BMDU Mean	Genes Up BMDU Median	Genes Up BMDU SD	BMD list (up)	BMDL List (up)	BMDU List (up)	Genes with Adverse Direction Down	Genes Down List	Genes Down Probes List	Genes Down BMD Mean	Genes Down BMD Median	Genes Down SD	Genes Down BMDL Mean	Genes Down BMDL Median	Genes Down BMDL SD	Genes Down BMDU Mean	Genes Down BMDU Median	Genes Down BMDU SD	BMD list (down)	BMDL List (down)	BMDU List (down)	Genes with Adverse Conflict Count	Genes Conflict List	Genes Conflict Probes List	BMD list (Conflict)	BMDL list (Conflict)	BMDU list (Conflict)	Model Counts	Mean Fold Change	Total Fold Change	Min Fold Change	Max Fold Change	Standard Deviation Fold Change	Median Fold Change	Lower bound of the 95% confidence interval -  BMD	Upper bound of the 95% confidence interval -  BMD	Lower bound of the 95% confidence interval -  BMDL	Upper bound of the 95% confidence interval -  BMDL	Lower bound of the 95% confidence interval -  BMDU	Upper bound of the 95% confidence interval -  BMDU	Overall Direction	Percent Genes With Overall Direction Up	Percent Genes With Overall Direction Down	Percent Genes With Overall Direction Conflict
R-DRE-375276	Peptide ligand-binding receptors	48	108	9	7	4	5	5	3	9	1	1	80	107	4704	0.46178	0.83852	1.0	0.93	100006361	galn	ENSDARG00000091377		571.797	571.797	571.797		571.797		294.31	294.31	294.31		294.31		1110.91	1110.91	1110.91		1110.91						571.797	294.31	1110.91	1	0	1	100006361	ENSDARG00000091377	571.797	571.797		294.31	294.31		1110.91	1110.91		571.797	294.31	1110.91	0															0						Linear,1(1)	2.324950695037842	2.324950695037842	2.324950695037842	2.324950695037842	0.0	2.324950695037842	571.797	571.797	294.31	294.31	1110.91	1110.91	UP	1.0	0.0	0.0	
R-DRE-380108	Chemokine receptors bind chemokines	7	25	3	2	1	2	2	1	3	0	0	81	25	4786	0.65807	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-416476	G alpha (q) signalling events	71	125	8	7	3	4	4	3	8	1	1	80	124	4687	0.38155	0.87927	0.72406	0.8	334571	prkcda	ENSDARG00000009208		653.567	653.567	653.567		653.567		310.061	310.061	310.061		310.061		1377.63	1377.63	1377.63		1377.63						653.567	310.061	1377.63	0	1	0															1	334571	ENSDARG00000009208	653.567	653.567		310.061	310.061		1377.63	1377.63		653.567	310.061	1377.63	0						Linear,1(1)	2.169942617416382	2.169942617416382	2.169942617416382	2.169942617416382	0.0	2.169942617416382	653.567	653.567	310.061	310.061	1377.63	1377.63	DOWN	0.0	1.0	0.0	
R-DRE-418594	G alpha (i) signalling events	102	166	18	15	11	12	12	6	18	3	3	78	163	4648	0.70489	0.52279	0.75495	1.81	436716;334571;100006361	opn1lw2;prkcda;galn	ENSDARG00000044861;ENSDARG00000009208;ENSDARG00000091377		410.83696000000003	571.797	7.14688	351.98841421672495	484.5963925008241	311.899099440575	202.1013366666667	294.31	1.93301	173.52965957048963	237.47664139440067	152.5718304239363	838.3213333333333	1110.91	26.424	715.6590315962859	991.606949787224	640.4705269371244					7.14688;653.567;571.797	1.93301;310.061;294.31	26.424;1377.63;1110.91	1	2	1	100006361	ENSDARG00000091377	571.797	571.797		294.31	294.31		1110.91	1110.91		571.797	294.31	1110.91	2	436716;334571	ENSDARG00000044861;ENSDARG00000009208	330.35694	330.35694	457.08805034742176	155.997005	155.997005	217.8793912023807	702.027	702.027	955.4469253799502	7.14688;653.567	1.93301;310.061	26.424;1377.63	0						Exp 5,1(0.34);Linear,2(0.67)	1.9960206127548	6.07117223739624	1.5762789249420166	2.324950695037842	0.3951736966678101	2.169942617416382	12.52457282867482	809.1493471713252	5.734041162470277	398.468632170863	28.476901634732712	1648.1657650319341	DOWN	0.3333333333333333	0.6666666666666666	0.0	
R-DRE-444473	Formyl peptide receptors bind formyl peptides and many other ligands	3	10	1	0	0	0	0	0	1	0	0	81	10	4801	0.8461	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-500792	GPCR ligand binding	113	264	16	14	9	9	9	5	16	3	3	78	261	4550	0.3558	0.82163	0.80158	1.14	795653;436716;100006361	vip;opn1lw2;galn	ENSDARG00000078247;ENSDARG00000044861;ENSDARG00000091377		389.12796000000003	571.797	7.14688	330.909967318491	428.7047157547395	308.51494641252583	198.40333666666666	294.31	1.93301	170.16422613942694	218.9340007029937	158.7667259074393	765.1746666666668	1110.91	26.424	640.2134489569344	841.0411920259892	596.4476772194666					588.44;7.14688;571.797	298.967;1.93301;294.31	1158.19;26.424;1110.91	1	2	1	100006361	ENSDARG00000091377	571.797	571.797		294.31	294.31		1110.91	1110.91		571.797	294.31	1110.91	2	795653;436716	ENSDARG00000078247;ENSDARG00000044861	297.79344000000003	297.79344000000003	411.03630700908553	150.450005	150.450005	210.03474857189713	592.307	592.307	800.2794133163743	588.44;7.14688	298.967;1.93301	1158.19;26.424	0						Exp 5,1(0.34);Linear,2(0.67)	1.9353384245227563	5.879218935966492	1.5762789249420166	2.324950695037842	0.3746693778441537	1.9779893159866333	14.6680809306323	763.5878390693678	5.844387601303339	390.96228573202995	40.70494876222108	1489.6443845711124	DOWN	0.3333333333333333	0.6666666666666666	0.0	
R-DRE-983168	Antigen processing: Ubiquitination & Proteasome degradation	171	193	9	8	4	7	7	5	9	3	3	78	190	4621	0.60234	0.62627	1.0	1.55	797939;559776;415202	fbxl16;zgc:175088;psmd4a	ENSDARG00000060915;ENSDARG00000099306;ENSDARG00000101295		581.6440000000001	550.548	509.582	91.6555127201843	562.4435843940909	83.32300710060139	294.6603333333333	289.061	279.147	18.944138125904068	290.6484424471953	17.337444570347078	1154.6409999999998	1048.58	930.243	292.2383862585479	1093.8273459582604	264.7493372212272					509.582;684.802;550.548	279.147;315.773;289.061	930.243;1485.1;1048.58	2	1	2	559776;415202	ENSDARG00000099306;ENSDARG00000101295	617.675	617.675	94.93191380141974	302.41700000000003	302.41700000000003	18.888236339054263	1266.84	1266.84	308.6662521235519	684.802;550.548	315.773;289.061	1485.1;1048.58	1	797939	ENSDARG00000060915	509.582	509.582		279.147	279.147		930.243	930.243		509.582	279.147	930.243	0						Linear,3(1)	1.7006775034270747	5.1582818031311035	1.5122684240341187	2.08891224861145	0.32076760470088717	1.5571011304855347	477.9260235142445	685.3619764857556	273.2230229700832	316.09764369658353	823.9421344911281	1485.3398655088718	UP	0.6666666666666666	0.3333333333333333	0.0	
R-DRE-983169	Class I MHC mediated antigen processing & presentation	195	231	14	11	6	10	10	6	14	3	3	78	228	4583	0.463	0.74451	1.0	1.3	797939;559776;415202	fbxl16;zgc:175088;psmd4a	ENSDARG00000060915;ENSDARG00000099306;ENSDARG00000101295		581.6440000000001	550.548	509.582	91.6555127201843	562.4435843940909	83.32300710060139	294.6603333333333	289.061	279.147	18.944138125904068	290.6484424471953	17.337444570347078	1154.6409999999998	1048.58	930.243	292.2383862585479	1093.8273459582604	264.7493372212272					509.582;684.802;550.548	279.147;315.773;289.061	930.243;1485.1;1048.58	2	1	2	559776;415202	ENSDARG00000099306;ENSDARG00000101295	617.675	617.675	94.93191380141974	302.41700000000003	302.41700000000003	18.888236339054263	1266.84	1266.84	308.6662521235519	684.802;550.548	315.773;289.061	1485.1;1048.58	1	797939	ENSDARG00000060915	509.582	509.582		279.147	279.147		930.243	930.243		509.582	279.147	930.243	0						Linear,3(1)	1.7006775034270747	5.1582818031311035	1.5122684240341187	2.08891224861145	0.32076760470088717	1.5571011304855347	477.9260235142445	685.3619764857556	273.2230229700832	316.09764369658353	823.9421344911281	1485.3398655088718	UP	0.6666666666666666	0.3333333333333333	0.0	
R-DRE-397014	Muscle contraction	75	92	14	11	7	9	9	8	14	4	4	77	88	4723	0.98241	0.065209	0.065209	4.35	777666;567239;334274;100002040	scn2b;scn4bb;myhc4;myhb	ENSDARG00000101713;ENSDARG00000060319;ENSDARG00000035438;ENSDARG00000001993		288.409335	266.62446	2.06242	328.74954774010655	207.31248000509794	326.04221733717753	147.2640995	141.917355	0.450688	169.07286176599902	102.61961215561982	163.7819444120308	572.1198675	512.28575	9.43797	636.0831130499904	427.0245467523662	644.4689644604208					2.06242;618.326;523.957;9.29192	0.450688;304.771;282.162;1.67271	9.43797;1254.47;972.955;51.6165	2	2	2	334274;100002040	ENSDARG00000035438;ENSDARG00000001993	266.62446	266.62446	363.9231681079169	141.917355	141.917355	198.33587900920003	512.28575	512.28575	651.484701118242	523.957;9.29192	282.162;1.67271	972.955;51.6165	2	777666;567239	ENSDARG00000101713;ENSDARG00000060319	310.19421	310.19421	435.7641564162984	152.61084400000001	152.61084400000001	215.18695626800587	631.953985	631.953985	880.3705912074531	2.06242;618.326	0.450688;304.771	9.43797;1254.47	0						Exp 5,1(0.25);Hill,1(0.25);Linear,2(0.5)	2.0982733794091257	8.441141486167908	1.8879718780517578	2.4650442600250244	0.2646900443335394	2.0440626740455627	-33.76522178530445	610.5838917853044	-18.427305030679037	312.9555040306791	-51.24158328899057	1195.4813182889907	CONFLICT	0.5	0.5	0.0	
R-DRE-5576891	Cardiac conduction	46	61	8	7	4	5	5	4	8	2	2	79	59	4752	0.92056	0.26793	0.26793	3.28	777666;567239	scn2b;scn4bb	ENSDARG00000101713;ENSDARG00000060319		310.19421	310.19421	2.06242	435.7641564162984	277.30645214328024	433.2749597928822	152.61084400000001	152.61084400000001	0.450688	215.18695626800587	136.37036986401844	213.95775318404728	631.953985	631.953985	9.43797	880.3705912074531	565.5111296125369	875.3416885987333					2.06242;618.326	0.450688;304.771	9.43797;1254.47	0	2	0															2	777666;567239	ENSDARG00000101713;ENSDARG00000060319	310.19421	310.19421	435.7641564162984	152.61084400000001	152.61084400000001	215.18695626800587	631.953985	631.953985	880.3705912074531	2.06242;618.326	0.450688;304.771	9.43797;1254.47	0						Hill,1(0.5);Linear,1(0.5)	2.040863790386031	4.0881253480911255	1.9297508001327515	2.158374547958374	0.1616614024277809	2.0440626740455627	-293.7440984	914.1325184	-145.62306175999996	450.84474976	-588.1774044	1852.0853744	DOWN	0.0	1.0	0.0	
R-DRE-1236974	ER-Phagosome pathway	11	21	3	2	1	1	1	0	3	0	0	81	21	4790	0.70374	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-1236975	Antigen processing-Cross presentation	48	65	6	4	2	3	3	2	6	1	1	80	64	4747	0.70737	0.66462	1.0	1.54	415202	psmd4a	ENSDARG00000101295		550.548	550.548	550.548		550.548		289.061	289.061	289.061		289.061		1048.58	1048.58	1048.58		1048.58						550.548	289.061	1048.58	1	0	1	415202	ENSDARG00000101295	550.548	550.548		289.061	289.061		1048.58	1048.58		550.548	289.061	1048.58	0															0						Linear,1(1)	1.5122684240341187	1.5122684240341187	1.5122684240341187	1.5122684240341187	0.0	1.5122684240341187	550.548	550.548	289.061	289.061	1048.58	1048.58	UP	1.0	0.0	0.0	
R-DRE-1236977	Endosomal/Vacuolar pathway	4	12	1	1	0	0	0	0	1	0	0	81	12	4799	0.81825	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-382551	Transport of small molecules	305	372	29	25	18	17	17	9	29	3	3	78	369	4442	0.12534	0.95239	0.28518	0.81	415202;406777;327341	psmd4a;aqp3a;eif2s3	ENSDARG00000101295;ENSDARG00000003808;ENSDARG00000008292		301.03084333333334	348.336	4.20853	276.22461422801126	149.02891644010094	249.67847350976322	169.99241866666668	219.999	0.917256	150.44001440464515	86.25674432845844	143.35458385511583	539.8091666666666	551.538	19.3095	514.735480311085	264.4687148343452	440.17463839691135					550.548;4.20853;348.336	289.061;0.917256;219.999	1048.58;19.3095;551.538	3	0	3	415202;406777;327341	ENSDARG00000101295;ENSDARG00000003808;ENSDARG00000008292	301.03084333333334	348.336	276.22461422801126	169.99241866666668	219.999	150.44001440464515	539.8091666666666	551.538	514.735480311085	550.548;4.20853;348.336	289.061;0.917256;219.999	1048.58;19.3095;551.538	0															0						Hill,1(0.34);Linear,2(0.67)	1.5957816930931554	4.7931190729141235	1.5122684240341187	1.7024532556533813	0.09655151280271516	1.5783973932266235	-11.546733214098595	613.6084198807653	-0.24648364762293795	340.23132098095624	-42.668862846683396	1122.2871961800167	UP	1.0	0.0	0.0	
R-DRE-917937	Iron uptake and transport	33	45	3	3	2	1	1	0	3	0	0	81	45	4766	0.47012	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-917977	Transferrin endocytosis and recycling	17	27	3	3	2	1	1	0	3	0	0	81	27	4784	0.63635	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-983170	Antigen Presentation: Folding, assembly and peptide loading of class I MHC	13	23	3	2	1	2	2	0	3	0	0	81	23	4788	0.68053	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-109704	PI3K Cascade	23	31	1	1	1	0	0	0	1	0	0	81	31	4780	0.595	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-112399	IRS-mediated signalling	23	31	1	1	1	0	0	0	1	0	0	81	31	4780	0.595	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-1307965	betaKlotho-mediated ligand binding	1	3	1	1	1	0	0	0	1	0	0	81	3	4808	0.95114	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-190236	Signaling by FGFR	56	64	6	6	3	3	3	2	6	0	0	81	64	4747	0.34111	1.0	0.62757	0.0																														0	0	0															0															0																							
R-DRE-190322	FGFR4 ligand binding and activation	6	10	1	1	1	0	0	0	1	0	0	81	10	4801	0.8461	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-2404192	Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)	27	36	2	2	1	1	1	1	2	0	0	81	36	4775	0.54703	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-2428924	IGF1R signaling cascade	26	35	2	2	1	1	1	1	2	0	0	81	35	4776	0.55631	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-2428928	IRS-related events triggered by IGF1R	25	34	1	1	1	0	0	0	1	0	0	81	34	4777	0.56574	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-5654228	Phospholipase C-mediated cascade; FGFR4	6	10	1	1	1	0	0	0	1	0	0	81	10	4801	0.8461	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-5654712	FRS-mediated FGFR4 signaling	10	15	1	1	1	0	0	0	1	0	0	81	15	4796	0.77817	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-5654716	Downstream signaling of activated FGFR4	14	19	2	2	1	1	1	1	2	0	0	81	19	4792	0.72773	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-5654719	SHC-mediated cascade:FGFR4	10	14	2	2	1	1	1	1	2	0	0	81	14	4797	0.79131	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-5654720	PI-3K cascade:FGFR4	10	15	1	1	1	0	0	0	1	0	0	81	15	4796	0.77817	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-5654733	Negative regulation of FGFR4 signaling	19	24	1	1	1	0	0	0	1	0	0	81	24	4787	0.66921	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-5654743	Signaling by FGFR4	26	31	2	2	1	1	1	1	2	0	0	81	31	4780	0.595	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-5673001	RAF/MAP kinase cascade	137	157	8	8	6	3	3	3	8	2	2	79	155	4656	0.51488	0.7401	1.0	1.27	553520;415202	rasgrf2b;psmd4a	ENSDARG00000002816;ENSDARG00000101295		297.32045	297.32045	44.0929	358.1178355765111	321.1558378768809	356.5278849227958	149.81465	149.81465	10.5683	196.92407668095078	162.9214022577615	196.04978466489658	616.2719999999999	616.2719999999999	183.964	611.3758367223879	656.9635790255786	608.6614859844592					44.0929;550.548	10.5683;289.061	183.964;1048.58	1	1	1	415202	ENSDARG00000101295	550.548	550.548		289.061	289.061		1048.58	1048.58		550.548	289.061	1048.58	1	553520	ENSDARG00000002816	44.0929	44.0929		10.5683	10.5683		183.964	183.964		44.0929	10.5683	183.964	0						Exp 3,1(0.5);Linear,1(0.5)	2.129252633215754	4.510226130485535	1.5122684240341187	2.997957706451416	1.0505409663334466	2.2551130652427673	-199.00554799999998	793.646448	-123.10819599999996	422.7374959999999	-231.05167999999992	1463.59568	CONFLICT	0.5	0.5	0.0	
R-DRE-5683057	MAPK family signaling cascades	157	180	9	9	7	3	3	3	9	2	2	79	178	4633	0.42164	0.80595	0.76979	1.11	553520;415202	rasgrf2b;psmd4a	ENSDARG00000002816;ENSDARG00000101295		297.32045	297.32045	44.0929	358.1178355765111	321.1558378768809	356.5278849227958	149.81465	149.81465	10.5683	196.92407668095078	162.9214022577615	196.04978466489658	616.2719999999999	616.2719999999999	183.964	611.3758367223879	656.9635790255786	608.6614859844592					44.0929;550.548	10.5683;289.061	183.964;1048.58	1	1	1	415202	ENSDARG00000101295	550.548	550.548		289.061	289.061		1048.58	1048.58		550.548	289.061	1048.58	1	553520	ENSDARG00000002816	44.0929	44.0929		10.5683	10.5683		183.964	183.964		44.0929	10.5683	183.964	0						Exp 3,1(0.5);Linear,1(0.5)	2.129252633215754	4.510226130485535	1.5122684240341187	2.997957706451416	1.0505409663334466	2.2551130652427673	-199.00554799999998	793.646448	-123.10819599999996	422.7374959999999	-231.05167999999992	1463.59568	CONFLICT	0.5	0.5	0.0	
R-DRE-5684996	MAPK1/MAPK3 signaling	140	161	8	8	6	3	3	3	8	2	2	79	159	4652	0.49796	0.75276	1.0	1.24	553520;415202	rasgrf2b;psmd4a	ENSDARG00000002816;ENSDARG00000101295		297.32045	297.32045	44.0929	358.1178355765111	321.1558378768809	356.5278849227958	149.81465	149.81465	10.5683	196.92407668095078	162.9214022577615	196.04978466489658	616.2719999999999	616.2719999999999	183.964	611.3758367223879	656.9635790255786	608.6614859844592					44.0929;550.548	10.5683;289.061	183.964;1048.58	1	1	1	415202	ENSDARG00000101295	550.548	550.548		289.061	289.061		1048.58	1048.58		550.548	289.061	1048.58	1	553520	ENSDARG00000002816	44.0929	44.0929		10.5683	10.5683		183.964	183.964		44.0929	10.5683	183.964	0						Exp 3,1(0.5);Linear,1(0.5)	2.129252633215754	4.510226130485535	1.5122684240341187	2.997957706451416	1.0505409663334466	2.2551130652427673	-199.00554799999998	793.646448	-123.10819599999996	422.7374959999999	-231.05167999999992	1463.59568	CONFLICT	0.5	0.5	0.0	
R-DRE-6811558	PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling	51	67	4	3	3	1	1	1	4	1	1	80	66	4745	0.69504	0.67578	1.0	1.49	336933	rhogb	ENSDARG00000004301		242.836	242.836	242.836		242.836		167.804	167.804	167.804		167.804		351.417	351.417	351.417		351.417						242.836	167.804	351.417	1	0	1	336933	ENSDARG00000004301	242.836	242.836		167.804	167.804		351.417	351.417		242.836	167.804	351.417	0															0						Linear,1(1)	2.8281309604644775	2.8281309604644775	2.8281309604644775	2.8281309604644775	0.0	2.8281309604644775	242.836	242.836	167.804	167.804	351.417	351.417	UP	1.0	0.0	0.0	
R-DRE-74751	Insulin receptor signalling cascade	26	34	3	2	1	1	1	1	3	0	0	81	34	4777	0.56574	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-74752	Signaling by Insulin receptor	38	46	5	4	3	2	2	1	5	0	0	81	46	4765	0.46227	1.0	1.0	0.0																														0	0	0															0															0																							
R-DRE-141424	Amplification of signal from the kinetochores	58	61	3	3	2	2	2	1	3	0	0	81	61	4750	0.35886	1.0	0.62679	0.0																														0	0	0															0															0																							
R-DRE-141444	Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal	58	61	3	3	2	2	2	1	3	0	0	81	61	4750	0.35886	1.0	0.62679	0.0																														0	0	0															0															0																							
R-DRE-194315	Signaling by Rho GTPases	347	394	22	19	17	16	16	8	22	4	4	77	390	4421	0.20707	0.90148	0.40913	1.02	558476;553520;336933;334571	stard8;rasgrf2b;rhogb;prkcda	ENSDARG00000014003;ENSDARG00000002816;ENSDARG00000004301;ENSDARG00000009208		395.317725	441.8055	44.0929	301.9666184882625	430.3735731290851	282.87389125591517	199.073075	237.8315	10.5683	142.2023232616911	219.252498340507	126.57975271975289	811.6777500000001	842.5585	183.964	632.1059216894876	869.6296031534526	618.8761303428267					640.775;44.0929;242.836;653.567	307.859;10.5683;167.804;310.061	1333.7;183.964;351.417;1377.63	2	2	2	558476;336933	ENSDARG00000014003;ENSDARG00000004301	441.8055	441.8055	281.3853653985935	237.8315	237.8315	99.03384023908178	842.5585	842.5585	694.5789703442656	640.775;242.836	307.859;167.804	1333.7;351.417	2	553520;334571	ENSDARG00000002816;ENSDARG00000009208	348.82995	348.82995	430.96326906756804	160.31465	160.31465	211.7733190858683	780.797	780.797	844.0493230718215	44.0929;653.567	10.5683;310.061	183.964;1377.63	0						Exp 3,1(0.25);Linear,3(0.75)	2.5413854969504497	10.263330936431885	2.169942617416382	2.997957706451416	0.40881264527901756	2.5477153062820435	99.3904388815028	691.2450111184971	59.7147982035427	338.4313517964573	192.21394674430212	1431.141553255698	CONFLICT	0.5	0.5	0.0	
R-DRE-195258	RHO GTPase Effectors	160	179	10	9	8	7	7	4	10	2	2	79	177	4634	0.42548	0.80342	0.76982	1.12	336933;334571	rhogb;prkcda	ENSDARG00000004301;ENSDARG00000009208		448.2015	448.2015	242.836	290.43067534353185	467.0324605237223	289.20713516787254	238.9325	238.9325	167.804	100.59088937125462	245.45461776375092	100.16711528366734	864.5235	864.5235	351.417	725.6421712417907	911.5727280639414	722.5851513570386					242.836;653.567	167.804;310.061	351.417;1377.63	1	1	1	336933	ENSDARG00000004301	242.836	242.836		167.804	167.804		351.417	351.417		242.836	167.804	351.417	1	334571	ENSDARG00000009208	653.567	653.567		310.061	310.061		1377.63	1377.63		653.567	310.061	1377.63	0						Linear,2(1)	2.477273077144826	4.998073577880859	2.169942617416382	2.8281309604644775	0.4654094406672461	2.4990367889404297	45.68512000000004	850.7178799999999	99.52064000000004	378.34435999999994	-141.16524000000004	1870.21224	CONFLICT	0.5	0.5	0.0	
R-DRE-2467813	Separation of Sister Chromatids	121	129	5	5	3	3	3	2	5	1	1	80	128	4683	0.36427	0.88727	0.72505	0.78	415202	psmd4a	ENSDARG00000101295		550.548	550.548	550.548		550.548		289.061	289.061	289.061		289.061		1048.58	1048.58	1048.58		1048.58						550.548	289.061	1048.58	1	0	1	415202	ENSDARG00000101295	550.548	550.548		289.061	289.061		1048.58	1048.58		550.548	289.061	1048.58	0															0						Linear,1(1)	1.5122684240341187	1.5122684240341187	1.5122684240341187	1.5122684240341187	0.0	1.5122684240341187	550.548	550.548	289.061	289.061	1048.58	1048.58	UP	1.0	0.0	0.0	
R-DRE-2500257	Resolution of Sister Chromatid Cohesion	73	78	3	3	2	2	2	1	3	0	0	81	78	4733	0.26908	1.0	0.64089	0.0																														0	0	0															0															0																							
R-DRE-2555396	Mitotic Metaphase and Anaphase	148	156	6	6	3	4	4	3	6	1	1	80	155	4656	0.26315	0.92915	0.52112	0.64	415202	psmd4a	ENSDARG00000101295		550.548	550.548	550.548		550.548		289.061	289.061	289.061		289.061		1048.58	1048.58	1048.58		1048.58						550.548	289.061	1048.58	1	0	1	415202	ENSDARG00000101295	550.548	550.548		289.061	289.061		1048.58	1048.58		550.548	289.061	1048.58	0															0						Linear,1(1)	1.5122684240341187	1.5122684240341187	1.5122684240341187	1.5122684240341187	0.0	1.5122684240341187	550.548	550.548	289.061	289.061	1048.58	1048.58	UP	1.0	0.0	0.0	
R-DRE-5663220	RHO GTPases Activate Formins	75	79	4	4	3	3	3	1	4	0	0	81	79	4732	0.26455	1.0	0.64233	0.0																														0	0	0															0															0																							
R-DRE-68877	Mitotic Prometaphase	111	119	7	7	4	4	4	3	7	1	1	80	118	4693	0.40861	0.8662	0.72367	0.84	386701	tubb5	ENSDARG00000037997		19.8638	19.8638	19.8638		19.8638		3.51035	3.51035	3.51035		3.51035		112.402	112.402	112.402		112.40199999999999						19.8638	3.51035	112.402	0	1	0															1	386701	ENSDARG00000037997	19.8638	19.8638		3.51035	3.51035		112.402	112.402		19.8638	3.51035	112.402	0						Exp 5,1(1)	1.8733909130096436	1.8733909130096436	1.8733909130096436	1.8733909130096436	0.0	1.8733909130096436	19.8638	19.8638	3.51035	3.51035	112.402	112.402	DOWN	0.0	1.0	0.0	
R-DRE-68882	Mitotic Anaphase	147	155	6	6	3	4	4	3	6	1	1	80	154	4657	0.26643	0.92791	0.52074	0.65	415202	psmd4a	ENSDARG00000101295		550.548	550.548	550.548		550.548		289.061	289.061	289.061		289.061		1048.58	1048.58	1048.58		1048.58						550.548	289.061	1048.58	1	0	1	415202	ENSDARG00000101295	550.548	550.548		289.061	289.061		1048.58	1048.58		550.548	289.061	1048.58	0															0						Linear,1(1)	1.5122684240341187	1.5122684240341187	1.5122684240341187	1.5122684240341187	0.0	1.5122684240341187	550.548	550.548	289.061	289.061	1048.58	1048.58	UP	1.0	0.0	0.0	
